id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
156,667,126,347,30,28,153.65625,370.28125,0.9159640669822693,0.9533527493476868,0,0,894,578
157,390,390,336,30,33,405.09375,352.21875,0.9158000349998474,0.9597989916801453,0,0,894,578
158,373,866,432,21,28,880.03125,442.53125,0.9154605865478516,0.9734748005867004,0,0,894,578
159,9235,451,121,182,233,460.96875,153.53125,0.911089301109314,0.9548808932304382,0,0,894,578
160,1050,455,425,51,27,488.90625,442.53125,0.9072121381759644,0.9598130583763123,0,0,894,578
161,3328,654,0,71,69,684.46875,45.15625,0.9071531295776367,0.9578668475151062,0,0,894,578
162,1116,605,410,68,40,628.59375,442.53125,0.9046409130096436,0.9534679651260376,0,0,894,578
163,2295,819,322,74,64,880.03125,334.15625,0.9024766087532043,0.9552429914474487,0,0,894,578
164,524,713,52,62,19,768.28125,63.21875,0.9014919400215149,0.9521178603172302,0,0,894,578
165,597,0,443,50,27,13.96875,460.59375,0.9012076258659363,0.9656862616539001,0,0,894,578
166,942,817,22,64,33,852.09375,27.09375,0.8936775922775269,0.9523316025733948,0,0,894,578
167,2156,195,208,69,40,209.53125,225.78125,0.8936488628387451,0.9603464007377625,0,0,894,578
168,159,253,380,16,14,265.40625,388.34375,0.8919305801391602,0.9509202241897583,0,0,894,578
169,3189,127,0,34,122,153.65625,9.03125,0.8910098075866699,0.9587565660476685,0,0,894,578
170,3931,279,0,114,76,293.34375,9.03125,0.8895910978317261,0.9565753936767578,0,0,894,578
171,2939,791,520,102,57,880.03125,550.90625,0.8872398138046265,0.9600532650947571,0,0,894,578
